X,Y,Z,Label
12,5,1,smooth
15,-3,6,smooth
17,-6,5,smooth
-19,-2,0,smooth
-4,8,2,pothole
19,-3,5,pothole
13,5,1,pothole
7,-2,-1,pothole
6,7,2,pothole
1,-7,1,pothole
2,0,0,pothole
18,4,-1,pothole
20,-22,2,pothole
2,-7,1,smooth
17,-21,-2,smooth
6,-10,-4,smooth
8,14,-7,pothole
16,23,-6,pothole
1,5,-3,pothole
2,-15,-1,pothole
12,-22,1,pothole
2,-24,-2,pothole
0,-2,-5,pothole
6,21,-4,pothole
10,13,-4,pothole
7,2,0,pothole
15,-8,-1,pothole
7,-11,-3,pothole
14,-6,-1,pothole
7,1,-3,pothole
9,7,-3,pothole
18,3,-2,pothole
14,1,-2,pothole
13,5,-1,pothole
5,-3,-2,pothole
16,-2,-1,pothole
-6,11,-4,pothole
7,1,1,pothole
14,0,2,pothole
-2,-4,0,pothole
2,-8,0,smooth
15,14,0,smooth
15,1,1,smooth
-1,2,2,smooth
17,0,2,smooth
3,-10,0,smooth
6,4,1,smooth
10,1,0,smooth
6,5,1,smooth
2,-3,1,smooth
6,6,0,smooth
11,3,1,smooth
25,-2,1,smooth
2,0,-1,smooth
7,4,-1,smooth
9,-6,0,smooth
9,-5,1,smooth
9,1,0,smooth
4,-5,-1,smooth
1,5,-3,smooth
2,11,-4,smooth
12,-3,1,smooth
8,0,-1,smooth
10,-15,0,smooth
4,-6,-1,smooth
12,-5,-1,smooth
6,1,-1,smooth
7,-1,-2,smooth
5,3,-2,smooth
2,-5,-2,smooth
1,-1,1,smooth
17,-4,1,smooth
9,-8,0,smooth
14,-3,-1,smooth
3,7,-1,smooth
5,9,0,smooth
20,7,2,smooth
-1,1,0,smooth
1,-15,4,smooth
15,-13,5,smooth
-1,-10,0,smooth
9,16,-1,smooth
1,16,-3,smooth
-1,10,0,smooth
9,-8,3,pothole
5,-11,-1,pothole
1,-8,0,pothole
4,-13,1,pothole
11,-14,1,pothole
7,14,-4,pothole
1,20,-4,pothole
-8,-4,0,smooth
-8,3,-6,pothole
-1,1,-5,pothole
9,0,-4,smooth
-1,-9,-5,smooth
4,-4,-5,smooth
3,6,-4,smooth
11,10,-5,smooth
8,-11,0,smooth
-9,0,-2,smooth
-14,-2,-1,smooth
10,13,-1,smooth
24,-3,1,smooth
11,-2,1,smooth
12,-2,2,smooth
15,3,1,smooth
8,3,1,smooth
15,4,1,smooth
9,0,-1,smooth
3,-2,-1,smooth
8,1,0,smooth
16,-3,-1,smooth
10,-1,0,pothole
14,-2,-1,pothole
2,2,-2,pothole
4,-6,-1,pothole
1,2,0,pothole
6,-3,-2,pothole
16,-2,0,pothole
12,1,-1,pothole
6,1,-2,pothole
4,2,0,pothole
6,-1,0,smooth
12,-3,-1,smooth
14,5,-1,smooth
7,10,-2,pothole
8,7,-2,pothole
6,5,-3,pothole
7,0,-2,pothole
15,2,0,pothole
13,-3,0,pothole
7,-2,1,pothole
16,-5,-1,pothole
10,-7,0,pothole
9,2,-2,pothole
1,1,-1,pothole
6,-1,0,pothole
10,-3,-2,pothole
0,4,-1,pothole
3,1,-1,pothole
6,-2,-1,smooth
10,2,0,smooth
7,2,-1,smooth
7,8,-3,smooth
9,11,-2,smooth
10,6,0,smooth
16,-4,-1,smooth
11,-1,0,smooth
19,-1,-1,pothole
13,1,-1,pothole
9,2,0,pothole
6,-1,-1,smooth
12,5,-1,smooth
12,6,0,smooth
8,6,1,smooth
8,9,3,smooth
13,-30,4,smooth
15,-12,3,smooth
10,3,1,pothole
12,7,-1,pothole
12,4,0,pothole
6,4,0,pothole
1,6,0,pothole
9,8,0,pothole
16,5,1,pothole
13,-1,2,pothole
9,-11,3,pothole
10,-5,4,pothole
3,-1,3,pothole
3,5,1,pothole
5,-6,2,smooth
16,-12,3,smooth
19,-15,4,pothole
15,-4,1,pothole
8,2,1,pothole
6,3,1,pothole
11,3,2,pothole
-2,3,1,pothole
4,7,0,pothole
-4,8,1,pothole
7,3,2,pothole
12,-6,2,pothole
18,-8,2,pothole
3,-5,3,pothole
12,-3,2,pothole
21,-7,2,pothole
17,-3,2,pothole
10,2,0,pothole
9,1,1,pothole
7,5,1,pothole
10,-1,2,smooth
8,3,1,smooth
5,10,0,smooth
17,-3,2,smooth
12,-7,2,smooth
5,1,-1,smooth
5,8,0,smooth
5,8,-1,pothole
7,3,1,pothole
7,-6,2,pothole
6,-2,1,pothole
1,3,-1,pothole
6,10,0,pothole
7,8,0,pothole
11,-5,1,pothole
5,0,0,pothole
-6,8,-1,pothole
3,3,0,smooth
7,0,1,smooth
12,-9,1,smooth
13,-5,1,smooth
10,-3,-1,smooth
8,-3,1,smooth
19,-1,2,smooth
16,-4,2,smooth
17,-2,1,smooth
5,4,-3,smooth
3,13,-3,smooth
3,7,0,smooth
12,-3,1,smooth
12,0,0,smooth
10,6,-1,smooth
10,6,0,smooth
-5,-2,0,smooth
-2,-1,-1,smooth
14,0,1,smooth
14,-2,1,pothole
3,-2,1,pothole
7,-13,2,pothole
16,-13,1,pothole
11,-1,-2,pothole
0,16,-3,pothole
0,9,-2,pothole
4,-8,2,pothole
7,-17,4,pothole
7,-10,-2,pothole
8,5,-2,pothole
15,12,-2,pothole
5,4,-2,pothole
-1,-4,1,pothole
8,-6,0,pothole
10,-4,-1,pothole
2,-6,0,smooth
10,-8,-1,smooth
5,10,-3,smooth
15,12,-2,smooth
13,4,-1,pothole
7,-10,1,pothole
7,-16,0,pothole
13,-11,-1,pothole
11,-2,-4,pothole
11,4,-3,pothole
14,12,-2,pothole
9,8,-2,pothole
9,4,-2,pothole
8,-4,-2,pothole
11,-9,-3,pothole
17,-6,-4,pothole
13,-3,-4,smooth
5,6,-5,smooth
2,3,-4,smooth
10,3,-4,smooth
12,-9,-2,smooth
9,-14,-2,pothole
12,-8,-3,pothole
4,0,-6,pothole
6,-1,-6,pothole
12,0,-5,pothole
13,2,-5,pothole
11,0,-5,pothole
0,-4,-5,pothole
-3,-1,-6,smooth
6,5,-7,smooth
9,8,-4,smooth
4,-5,-4,smooth
10,-9,-4,smooth
9,-8,-4,smooth
14,-4,-5,smooth
11,-3,-6,smooth
8,-2,-5,smooth
7,-3,-4,smooth
3,3,-6,smooth
7,5,-5,smooth
16,-3,-4,smooth
7,-4,-6,pothole
10,-6,-5,pothole
7,6,-6,smooth
4,13,-7,pothole
10,4,-4,pothole
11,-8,-2,pothole
6,-13,-2,pothole
5,-8,-3,pothole
9,-3,-5,pothole
7,5,-6,pothole
6,0,-4,pothole
14,-3,-4,smooth
12,-1,-4,pothole
7,3,-4,pothole
0,4,-3,pothole
4,1,-1,smooth
16,-5,-1,smooth
9,-3,-2,smooth
4,5,-3,smooth
6,5,-1,smooth
9,0,0,smooth
11,-7,1,smooth
12,-6,1,smooth
11,-7,0,smooth
9,-3,-1,smooth
13,2,0,smooth
8,2,-1,smooth
9,3,0,smooth
9,8,0,smooth
5,9,0,smooth
8,9,0,smooth
6,-3,1,smooth
5,-3,2,smooth
8,-4,0,pothole
9,-2,0,pothole
0,6,-1,pothole
-2,1,0,pothole
4,-2,2,pothole
5,-1,1,pothole
12,-1,1,pothole
11,2,0,pothole
3,7,-1,pothole
3,6,1,pothole
7,2,1,smooth
4,4,0,smooth
8,3,2,smooth
10,-5,2,smooth
7,-3,2,smooth
5,3,0,smooth
6,4,0,smooth
0,8,0,smooth
4,-4,1,smooth
8,-1,1,smooth
12,2,1,smooth
4,1,1,smooth
3,1,1,smooth
15,-3,2,smooth
11,0,0,smooth
4,5,0,smooth
-1,5,0,smooth
6,5,1,smooth
12,-3,2,smooth
8,2,0,smooth
13,3,0,smooth
6,8,0,smooth
14,1,1,smooth
2,0,1,smooth
13,0,2,smooth
7,3,0,smooth
3,5,0,smooth
11,1,2,smooth
10,-3,2,smooth
13,-6,3,smooth
7,0,1,smooth
2,4,0,smooth
7,1,2,smooth
6,3,2,pothole
3,1,0,pothole
7,1,1,pothole
14,0,1,pothole
7,0,2,pothole
12,7,1,pothole
11,10,0,smooth
-2,5,1,smooth
-1,-7,3,smooth
7,-10,2,pothole
7,-2,3,pothole
16,5,0,pothole
10,1,1,pothole
3,4,1,pothole
10,-1,1,pothole
17,5,1,pothole
12,2,2,pothole
0,-4,2,pothole
3,-5,3,pothole
9,2,0,pothole
26,5,1,pothole
2,7,0,pothole
12,1,2,pothole
6,-2,3,pothole
0,4,1,pothole
10,2,2,pothole
11,5,3,pothole
4,-1,1,smooth
13,1,1,smooth
8,3,0,smooth
12,3,2,smooth
-8,2,0,smooth
12,3,1,smooth
6,4,0,smooth
14,1,2,smooth
8,-5,1,smooth
8,-6,1,smooth
16,0,0,pothole
10,6,-1,pothole
4,5,2,pothole
7,-6,0,pothole
-1,-4,-1,pothole
9,3,-1,pothole
17,5,-1,pothole
2,0,0,pothole
3,-3,0,pothole
17,6,-2,pothole
14,4,0,pothole
18,8,0,pothole
11,2,-1,pothole
1,0,1,smooth
10,-5,-1,smooth
14,-1,0,smooth
12,5,-1,smooth
14,8,-1,smooth
19,13,-2,pothole
11,-2,2,pothole
11,9,-3,pothole
8,8,-4,pothole
4,15,-2,pothole
14,7,-3,pothole
-4,-7,-1,pothole
9,-4,-2,pothole
6,-6,-4,pothole
-1,-5,-3,pothole
9,6,-5,pothole
13,2,-4,pothole
-7,-7,-3,pothole
-9,3,-5,smooth
4,6,-5,smooth
16,14,-4,smooth
10,-10,-3,smooth
-1,-12,-3,smooth
3,-14,-3,smoote
14,-6,-1,pothole
13,2,0,pothole
17,-4,0,pothole
20,0,-1,pothole
13,-6,0,smooth
12,7,-1,smooth
13,4,-2,smooth
12,1,0,smooth
14,-1,1,smooth
15,2,1,smooth
4,3,0,smooth
11,-8,1,smooth
7,-4,1,smooth
14,0,0,smooth
11,-2,2,smooth
14,1,1,smooth
12,8,0,smooth
12,-9,3,smooth
16,-11,1,smooth
7,0,-1,smooth
9,-10,0,smooth
3,-13,3,pothole
10,-7,2,pothole
14,6,0,pothole
3,5,-1,pothole
-1,-1,0,pothole
7,7,-1,pothole
6,2,2,pothole
12,-5,1,pothole
8,-4,0,pothole
12,1,2,pothole
5,-5,1,smooth
4,-2,-1,smooth
3,1,-1,smooth
20,3,3,pothole
12,9,-1,pothole
16,12,1,pothole
14,-1,1,pothole
22,-5,4,pothole
29,-10,4,pothole
-1,-1,-3,pothole
-3,2,-1,pothole
12,6,0,pothole
